"","rt","response","subj_idx","condition","correct","stim","Allocation"
"2440",0.716423388086696,"0","P016","2-back",1,"0","PLACEBO"
"2441",0.474956799545907,"0","P016","2-back",1,"0","PLACEBO"
"2442",0.440473569033202,"0","P016","2-back",1,"0","PLACEBO"
"2443",0.880391037197114,"0","P016","2-back",1,"0","PLACEBO"
"2444",0.479889240130433,"1","P016","2-back",1,"1","PLACEBO"
"2445",0.416143533740978,"1","P016","2-back",1,"1","PLACEBO"
"2446",0.65895589883803,"0","P016","3-back",1,"0","PLACEBO"
"2447",0.378096343541984,"0","P016","3-back",1,"0","PLACEBO"
"2448",0.742589053894335,"1","P016","1-back",1,"1","PLACEBO"
"2449",0.710300058100984,"0","P016","0-back",1,"0","PLACEBO"
"2450",0.416346317728312,"0","P016","0-back",1,"0","PLACEBO"
"2451",0.39818844230831,"1","P016","0-back",1,"1","PLACEBO"
"2452",0.404519221556257,"0","P016","0-back",1,"0","PLACEBO"
"2453",0.600102511660225,"0","P016","3-back",1,"0","PLACEBO"
"2454",0.303132514982281,"1","P016","3-back",1,"1","PLACEBO"
"2455",0.871626539075805,"1","P016","3-back",0,"0","PLACEBO"
"2456",0.566822300264903,"0","P016","3-back",0,"1","PLACEBO"
"2457",0.455638825547794,"1","P016","0-back",1,"1","PLACEBO"
"2458",0.480486084416043,"0","P016","0-back",1,"0","PLACEBO"
"2459",0.394951362944994,"0","P016","0-back",1,"0","PLACEBO"
"2460",0.372282476851979,"0","P016","0-back",1,"0","PLACEBO"
"2461",0.338352237031359,"0","P016","0-back",1,"0","PLACEBO"
"2462",0.403809477600589,"0","P016","0-back",1,"0","PLACEBO"
"2463",0.403559107799083,"0","P016","0-back",1,"0","PLACEBO"
"2464",0.443114115136268,"1","P016","0-back",1,"1","PLACEBO"
"2465",0.36023860086425,"0","P016","0-back",1,"0","PLACEBO"
"2466",0.46405529409094,"1","P016","0-back",1,"1","PLACEBO"
"2467",0.420254574772116,"0","P016","2-back",1,"0","PLACEBO"
"2468",0.713530917095341,"0","P016","2-back",1,"0","PLACEBO"
"2469",0.61506591723446,"0","P016","2-back",1,"0","PLACEBO"
"2470",0.45654637719781,"0","P016","2-back",1,"0","PLACEBO"
"2471",0.51139509163113,"1","P016","1-back",1,"1","PLACEBO"
"2472",0.410532762052753,"0","P016","1-back",1,"0","PLACEBO"
"2473",0.432466400681733,"0","P016","1-back",1,"0","PLACEBO"
"2474",0.470078787177044,"1","P016","1-back",1,"1","PLACEBO"
"2475",0.683706742009235,"0","P016","3-back",1,"0","PLACEBO"
"2476",0.52872099286833,"0","P016","3-back",1,"0","PLACEBO"
"2477",0.810250792786974,"0","P016","3-back",1,"0","PLACEBO"
"2478",0.324876121376292,"1","P016","3-back",1,"1","PLACEBO"
"2479",0.442542152322858,"0","P016","3-back",1,"0","PLACEBO"
"2480",0.712661931724142,"0","P016","3-back",1,"0","PLACEBO"
"2481",0.663777305861004,"0","P016","3-back",0,"1","PLACEBO"
"2482",1.04113809092087,"0","P016","3-back",0,"1","PLACEBO"
"2483",0.676652222973644,"0","P016","3-back",1,"0","PLACEBO"
"2484",0.859047400444979,"1","P016","3-back",0,"0","PLACEBO"
"2485",0.821338287234539,"0","P016","3-back",1,"0","PLACEBO"
"2486",NA,NA,"P016","3-back",0,"1","PLACEBO"
"2487",0.923514358473767,"0","P016","1-back",1,"0","PLACEBO"
"2488",0.689921822420729,"0","P016","0-back",1,"0","PLACEBO"
"2489",0.4538946344328,"0","P016","2-back",1,"0","PLACEBO"
"2490",0.630530995473237,"0","P016","2-back",1,"0","PLACEBO"
"2491",0.827689282679785,"0","P016","2-back",1,"0","PLACEBO"
"2492",0.50512620504378,"0","P016","2-back",1,"0","PLACEBO"
"2493",0.344218665828521,"0","P016","0-back",1,"0","PLACEBO"
"2494",0.400651707925135,"1","P016","0-back",1,"1","PLACEBO"
"2495",0.380052649194113,"0","P016","0-back",1,"0","PLACEBO"
"2496",0.387005154196231,"0","P016","0-back",1,"0","PLACEBO"
"2497",0.456845265864104,"1","P016","0-back",1,"1","PLACEBO"
"2498",0.792811680857994,"0","P016","1-back",1,"0","PLACEBO"
"2499",0.752680045432498,"0","P016","1-back",1,"0","PLACEBO"
"2500",0.601538483551849,"0","P016","1-back",1,"0","PLACEBO"
"2501",0.765605658543791,"1","P016","1-back",1,"1","PLACEBO"
"2502",0.770652864914155,"0","P016","1-back",1,"0","PLACEBO"
"2503",0.41141636528846,"0","P016","1-back",1,"0","PLACEBO"
"2504",0.428692192566814,"0","P016","1-back",1,"0","PLACEBO"
"2505",0.417972321851266,"0","P016","1-back",1,"0","PLACEBO"
"2506",0.462882132742379,"0","P016","1-back",1,"0","PLACEBO"
"2507",0.674278530652373,"1","P016","1-back",1,"1","PLACEBO"
"2508",0.895629694045056,"0","P016","2-back",1,"0","PLACEBO"
"2509",0.729883019765111,"0","P016","2-back",1,"0","PLACEBO"
"2510",0.675374870457745,"0","P016","2-back",1,"0","PLACEBO"
"2511",0.679891168449103,"1","P016","2-back",1,"1","PLACEBO"
"2512",1.28769200720126,"0","P016","2-back",1,"0","PLACEBO"
"2513",1.29491354310812,"0","P016","2-back",1,"0","PLACEBO"
"2514",0.949490925107966,"0","P016","2-back",1,"0","PLACEBO"
"2515",0.612058680460905,"0","P016","2-back",1,"0","PLACEBO"
"2516",0.48581445140735,"0","P016","2-back",1,"0","PLACEBO"
"2517",0.657380901728175,"1","P016","2-back",1,"1","PLACEBO"
"2518",0.935321238448523,"0","P016","3-back",1,"0","PLACEBO"
"2519",0.653849287955381,"0","P016","3-back",1,"0","PLACEBO"
"2520",0.525481114342256,"0","P016","3-back",1,"0","PLACEBO"
"2521",0.398161072687799,"1","P016","3-back",1,"1","PLACEBO"
"2522",0.796700032718945,"0","P016","3-back",1,"0","PLACEBO"
"2523",0.620194610426552,"0","P016","3-back",1,"0","PLACEBO"
"2524",0.727803239813511,"0","P016","3-back",1,"0","PLACEBO"
"2525",0.804505972173502,"1","P016","3-back",0,"0","PLACEBO"
"2526",0.384942169239366,"1","P016","1-back",1,"1","PLACEBO"
"2527",0.387335144703684,"0","P016","1-back",1,"0","PLACEBO"
"2528",0.837892240837391,"0","P016","2-back",1,"0","PLACEBO"
"2529",0.358991417138895,"0","P016","0-back",1,"0","PLACEBO"
"2530",0.383868222754245,"0","P016","0-back",1,"0","PLACEBO"
"2531",0.518316805817449,"0","P016","0-back",1,"0","PLACEBO"
"2532",0.285950926274381,"0","P016","0-back",1,"0","PLACEBO"
"2533",0.554787132794445,"0","P016","2-back",1,"0","PLACEBO"
"2534",0.348325352602842,"1","P016","2-back",1,"1","PLACEBO"
"2535",0.3761997534275,"1","P016","2-back",1,"1","PLACEBO"
"2536",0.420463890142855,"0","P016","2-back",1,"0","PLACEBO"
"2537",0.486007282808714,"0","P016","2-back",1,"0","PLACEBO"
"2538",0.524512292067811,"0","P016","0-back",1,"0","PLACEBO"
"2539",0.471486767411989,"1","P016","0-back",1,"1","PLACEBO"
"2540",0.444164735243248,"0","P016","0-back",1,"0","PLACEBO"
"2541",0.408835534719401,"0","P016","0-back",1,"0","PLACEBO"
"2542",0.485600781776157,"0","P016","2-back",1,"0","PLACEBO"
"2543",0.566155165826785,"0","P016","2-back",1,"0","PLACEBO"
"2544",0.836751736416772,"1","P016","2-back",1,"1","PLACEBO"
"2545",0.604815062244597,"0","P016","1-back",1,"0","PLACEBO"
"2546",0.413601891490543,"0","P016","0-back",1,"0","PLACEBO"
"2547",0.495917883683433,"1","P016","0-back",1,"1","PLACEBO"
"2548",0.493815710411582,"0","P016","1-back",1,"0","PLACEBO"
"2549",0.594462815264706,"0","P016","1-back",1,"0","PLACEBO"
"2550",0.696874327422847,"0","P016","1-back",1,"0","PLACEBO"
"2551",0.653707463570754,"0","P016","1-back",1,"0","PLACEBO"
"2552",0.586883919229876,"0","P016","2-back",1,"0","PLACEBO"
"2553",0.335649176235165,"1","P016","2-back",1,"1","PLACEBO"
"2554",0.69174221303183,"1","P016","2-back",1,"1","PLACEBO"
"2555",0.486188606522774,"1","P016","1-back",1,"1","PLACEBO"
"2556",0.373798069445911,"0","P016","1-back",1,"0","PLACEBO"
"2557",0.405130372684653,"0","P016","1-back",1,"0","PLACEBO"
"2558",0.513438482430502,"0","P016","1-back",1,"0","PLACEBO"
"2559",0.494996958237607,"0","P016","1-back",1,"0","PLACEBO"
"2560",0.776342946290242,"0","P016","1-back",1,"0","PLACEBO"
"2561",0.459980082261609,"1","P017","2-back",1,"1","PLACEBO"
"2562",0.328610075070173,"0","P017","2-back",1,"0","PLACEBO"
"2563",0.264646257928689,"0","P017","2-back",0,"1","PLACEBO"
"2564",0.299453786112281,"0","P017","1-back",1,"0","PLACEBO"
"2565",0.52268893240398,"0","P017","2-back",1,"0","PLACEBO"
"2566",0.512213456979225,"1","P017","1-back",1,"1","PLACEBO"
"2567",0.583592620609124,"0","P017","1-back",1,"0","PLACEBO"
"2568",0.463298980102991,"0","P017","1-back",1,"0","PLACEBO"
"2569",0.316873412240966,"0","P017","1-back",1,"0","PLACEBO"
"2570",0.279884076506278,"0","P017","1-back",1,"0","PLACEBO"
"2571",0.312140304999048,"0","P017","1-back",1,"0","PLACEBO"
"2572",0.361576984996645,"1","P017","1-back",1,"1","PLACEBO"
"2573",0.74755475823622,"0","P017","0-back",1,"0","PLACEBO"
"2574",0.366444453014992,"1","P017","0-back",1,"1","PLACEBO"
"2575",0.386303411520203,"0","P017","0-back",1,"0","PLACEBO"
"2576",0.305684145179839,"0","P017","0-back",1,"0","PLACEBO"
"2577",0.304800225425424,"0","P017","0-back",1,"0","PLACEBO"
"2578",0.267157435999252,"0","P017","0-back",1,"0","PLACEBO"
"2579",0.265860170238739,"0","P017","0-back",1,"0","PLACEBO"
"2580",0.263590032918728,"0","P017","0-back",1,"0","PLACEBO"
"2581",0.272543063874764,"0","P017","0-back",1,"0","PLACEBO"
"2582",0.291932070675102,"1","P017","0-back",1,"1","PLACEBO"
"2583",NA,NA,"P017","1-back",0,"0","PLACEBO"
"2584",0.47184923974055,"0","P017","1-back",1,"0","PLACEBO"
"2585",0.343455697024183,"0","P017","1-back",1,"0","PLACEBO"
"2586",0.409427150334523,"0","P017","1-back",1,"0","PLACEBO"
"2587",0.462539157459105,"0","P017","1-back",1,"0","PLACEBO"
"2588",0.66067589692102,"1","P017","1-back",1,"1","PLACEBO"
"2589",0.361179812043702,"1","P017","1-back",1,"1","PLACEBO"
"2590",0.280856637047691,"0","P017","1-back",1,"0","PLACEBO"
"2591",0.18968538428453,"0","P017","2-back",1,"0","PLACEBO"
"2592",0.295643787183508,"1","P017","1-back",1,"1","PLACEBO"
"2593",0.937453502461722,"0","P017","3-back",1,"0","PLACEBO"
"2594",0.224451857786335,"0","P017","3-back",1,"0","PLACEBO"
"2595",0.217710492332117,"0","P017","3-back",1,"0","PLACEBO"
"2596",0.236567654384999,"1","P017","3-back",1,"1","PLACEBO"
"2597",0.337079158405686,"0","P017","3-back",1,"0","PLACEBO"
"2598",0.304209597838053,"0","P017","3-back",1,"0","PLACEBO"
"2599",0.254459409363335,"1","P017","3-back",1,"1","PLACEBO"
"2600",0.311395722350426,"0","P017","3-back",0,"1","PLACEBO"
"2601",0.400440840203373,"1","P017","3-back",0,"0","PLACEBO"
"2602",0.323118389263982,"0","P017","3-back",1,"0","PLACEBO"
"2603",0.508328502150107,"1","P017","3-back",0,"0","PLACEBO"
"2604",0.435360957744706,"0","P017","3-back",0,"1","PLACEBO"
"2605",0.383480902106385,"0","P017","1-back",1,"0","PLACEBO"
"2606",0.559405192299891,"0","P017","0-back",1,"0","PLACEBO"
"2607",0.333489361859392,"0","P017","0-back",1,"0","PLACEBO"
"2608",0.298853205873456,"0","P017","0-back",1,"0","PLACEBO"
"2609",0.354945720733667,"1","P017","0-back",1,"1","PLACEBO"
"2610",0.310424094870541,"0","P017","0-back",1,"0","PLACEBO"
"2611",0.311926634036354,"0","P017","0-back",1,"0","PLACEBO"
"2612",0.351329487464682,"1","P017","0-back",1,"1","PLACEBO"
"2613",0.336008626458352,"0","P017","0-back",1,"0","PLACEBO"
"2614",0.300803614303732,"0","P017","0-back",1,"0","PLACEBO"
"2615",0.38068669554923,"1","P017","0-back",1,"1","PLACEBO"
"2616",1.41766172434654,"0","P017","1-back",1,"0","PLACEBO"
"2617",0.506116214608483,"0","P017","1-back",1,"0","PLACEBO"
"2618",0.395741012136568,"0","P017","1-back",1,"0","PLACEBO"
"2619",0.279799789997924,"0","P017","1-back",0,"1","PLACEBO"
"2620",0.330479307198402,"0","P017","1-back",1,"0","PLACEBO"
"2621",0.298975125839206,"0","P017","1-back",1,"0","PLACEBO"
"2622",0.336535494883719,"0","P017","1-back",1,"0","PLACEBO"
"2623",0.345723035159608,"0","P017","1-back",1,"0","PLACEBO"
"2624",0.306936001972645,"0","P017","1-back",1,"0","PLACEBO"
"2625",0.293267280911095,"0","P017","1-back",0,"1","PLACEBO"
"2626",NA,NA,"P017","2-back",0,"0","PLACEBO"
"2627",1.09543316422423,"0","P017","2-back",1,"0","PLACEBO"
"2628",0.196047304943932,"0","P017","2-back",1,"0","PLACEBO"
"2629",0.300169754893432,"0","P017","2-back",0,"1","PLACEBO"
"2630",0.237274603572587,"0","P017","2-back",1,"0","PLACEBO"
"2631",0.425536758870294,"0","P017","3-back",1,"0","PLACEBO"
"2632",0.263604339852463,"0","P017","2-back",1,"0","PLACEBO"
"2633",0.384875517229375,"0","P017","2-back",1,"0","PLACEBO"
"2634",0.276614941914886,"0","P017","2-back",1,"0","PLACEBO"
"2635",0.239442104189948,"1","P017","2-back",1,"1","PLACEBO"
"2636",NA,NA,"P017","3-back",0,"0","PLACEBO"
"2637",NA,NA,"P017","3-back",0,"0","PLACEBO"
"2638",NA,NA,"P017","3-back",0,"0","PLACEBO"
"2639",0.376545770996017,"0","P017","3-back",0,"1","PLACEBO"
"2640",0.398363846499706,"0","P017","3-back",1,"0","PLACEBO"
"2641",0.490117951343564,"0","P017","3-back",1,"0","PLACEBO"
"2642",0.517973553320189,"1","P017","3-back",0,"0","PLACEBO"
"2643",0.413613483848167,"1","P017","3-back",0,"0","PLACEBO"
"2644",0.279347566451179,"1","P017","1-back",1,"1","PLACEBO"
"2645",0.411734921111929,"0","P017","1-back",1,"0","PLACEBO"
"2646",0.962872882264492,"0","P017","2-back",1,"0","PLACEBO"
"2647",0.330378536611533,"0","P017","2-back",1,"0","PLACEBO"
"2648",0.510178762036958,"0","P017","2-back",1,"0","PLACEBO"
"2649",0.300120613683248,"0","P017","2-back",1,"0","PLACEBO"
"2650",0.329948395508836,"0","P017","2-back",1,"0","PLACEBO"
"2651",0.40361293645401,"0","P017","2-back",1,"0","PLACEBO"
"2652",0.537563479247183,"0","P017","3-back",1,"0","PLACEBO"
"2653",0.380166358547285,"0","P017","3-back",1,"0","PLACEBO"
"2654",0.297814086981816,"0","P017","1-back",1,"0","PLACEBO"
"2655",0.59286880167565,"0","P017","1-back",0,"1","PLACEBO"
"2656",0.509431691229111,"0","P017","0-back",1,"0","PLACEBO"
"2657",0.321453808504884,"0","P017","0-back",1,"0","PLACEBO"
"2658",0.283739173384674,"0","P017","0-back",1,"0","PLACEBO"
"2659",0.341825017480005,"0","P017","0-back",1,"0","PLACEBO"
"2660",0.374639838468283,"0","P017","0-back",1,"0","PLACEBO"
"2661",NA,NA,"P017","0-back",0,"0","PLACEBO"
"2662",0.339933391886007,"1","P017","0-back",1,"1","PLACEBO"
"2663",0.498731659132318,"1","P017","0-back",1,"1","PLACEBO"
"2664",0.313335556089442,"0","P017","0-back",1,"0","PLACEBO"
"2665",NA,NA,"P017","0-back",0,"0","PLACEBO"
"2666",0.393217393251689,"0","P017","3-back",1,"0","PLACEBO"
"2667",0.296916482333472,"0","P017","3-back",1,"0","PLACEBO"
"2668",0.352291784336558,"0","P017","3-back",1,"0","PLACEBO"
"2669",0.363075169880176,"0","P017","3-back",1,"0","PLACEBO"
"2670",0.29411605536734,"1","P017","3-back",1,"1","PLACEBO"
"2671",0.26318943874503,"0","P017","2-back",0,"1","PLACEBO"
"2672",0.319804778762773,"1","P017","2-back",1,"1","PLACEBO"
"2673",0.350580239512055,"0","P017","2-back",1,"0","PLACEBO"
"2674",0.464005307250773,"0","P017","2-back",1,"0","PLACEBO"
"2675",0.254339044495282,"1","P017","2-back",1,"1","PLACEBO"
"2676",0.900708939720062,"0","P017","1-back",1,"0","PLACEBO"
"2677",0.387988208596653,"1","P017","1-back",1,"1","PLACEBO"
"2678",0.345609201722255,"0","P017","1-back",1,"0","PLACEBO"
"2679",0.349069924832293,"0","P017","1-back",1,"0","PLACEBO"
"2680",0.302719188461197,"0","P017","1-back",1,"0","PLACEBO"
"2681",0.309671736715245,"0","P017","1-back",1,"0","PLACEBO"
"2682",0.509302617796493,"0","P017","1-back",1,"0","PLACEBO"
"2683",0.266642075326672,"0","P017","1-back",1,"0","PLACEBO"
"2684",0.263419282764517,"0","P017","2-back",1,"0","PLACEBO"
"2685",0.233853069024917,"1","P017","2-back",1,"1","PLACEBO"
"2686",0.265560035630187,"0","P017","2-back",0,"1","PLACEBO"
"2687",0.608365389161918,"0","P017","3-back",1,"0","PLACEBO"
"2688",0.245718183243298,"0","P017","3-back",1,"0","PLACEBO"
"2689",0.224242541109561,"0","P017","3-back",1,"0","PLACEBO"
"2690",0.59789582312078,"0","P017","3-back",1,"0","PLACEBO"
"2691",0.524543235558667,"0","P017","3-back",1,"0","PLACEBO"
"2692",0.262342530411843,"0","P017","0-back",1,"0","PLACEBO"
"2693",0.318295397148177,"1","P017","0-back",1,"1","PLACEBO"
"2694",0.353937081832555,"0","P017","3-back",0,"1","PLACEBO"
"2695",0.346724520593853,"0","P017","3-back",1,"0","PLACEBO"
"2696",0.34420276783203,"0","P017","3-back",0,"1","PLACEBO"
"2697",NA,NA,"P017","0-back",0,"1","PLACEBO"
"2698",NA,NA,"P017","0-back",0,"0","PLACEBO"
"2699",NA,NA,"P017","0-back",0,"0","PLACEBO"
"2700",NA,NA,"P017","0-back",0,"0","PLACEBO"
"2701",0.627476343794115,"0","P017","0-back",1,"0","PLACEBO"
"2702",0.261259246635746,"0","P017","0-back",1,"0","PLACEBO"
"2703",0.23496994299785,"0","P017","0-back",1,"0","PLACEBO"
"2704",0.355736645411525,"1","P017","0-back",1,"1","PLACEBO"
"2705",0.517051067050488,"0","P017","2-back",1,"0","PLACEBO"
"2706",0.283415401230741,"1","P017","2-back",1,"1","PLACEBO"
"2707",0.440172131086001,"0","P017","2-back",1,"0","PLACEBO"
"2708",0.321797174940002,"0","P017","2-back",1,"0","PLACEBO"
"2709",0.352500478973525,"0","P017","2-back",1,"0","PLACEBO"
"2710",0.639877968067594,"0","P017","2-back",1,"0","PLACEBO"
"2711",0.484272013396549,"0","P017","2-back",1,"0","PLACEBO"
"2712",0.363472653851204,"0","P017","3-back",1,"0","PLACEBO"
"2713",0.41454498971143,"0","P017","3-back",0,"1","PLACEBO"
"2714",0.363967176159349,"0","P017","3-back",1,"0","PLACEBO"
"2715",0.376006150738249,"1","P017","3-back",1,"1","PLACEBO"
"2716",0.498601963659894,"0","P017","2-back",1,"0","PLACEBO"
"2717",0.791990853515017,"0","P017","2-back",1,"0","PLACEBO"
"2718",0.412704371450673,"0","P017","2-back",1,"0","PLACEBO"
"2719",0.310509625458508,"0","P017","2-back",1,"0","PLACEBO"
"2720",0.422441795657505,"0","P017","2-back",1,"0","PLACEBO"
"2721",0.488377430952823,"1","P018","2-back",1,"1","ACTIVE"
"2722",0.451860242414114,"0","P018","0-back",1,"0","ACTIVE"
"2723",0.503649324018625,"1","P018","0-back",1,"1","ACTIVE"
"2724",0.976458151195402,"0","P018","0-back",1,"0","ACTIVE"
"2725",0.805123578145867,"0","P018","0-back",1,"0","ACTIVE"
"2726",0.542965670196281,"0","P018","0-back",1,"0","ACTIVE"
"2727",0.442381672608462,"1","P018","0-back",1,"1","ACTIVE"
"2728",0.489396635352023,"0","P018","0-back",1,"0","ACTIVE"
"2729",0.507603911730257,"0","P018","0-back",1,"0","ACTIVE"
"2730",0.489119829759147,"1","P018","0-back",1,"1","ACTIVE"
"2731",0.460783956972591,"0","P018","0-back",1,"0","ACTIVE"
"2732",0.744648710380716,"1","P018","3-back",0,"0","ACTIVE"
"2733",1.22906253411566,"0","P018","3-back",1,"0","ACTIVE"
"2734",0.750359925019438,"1","P018","3-back",1,"1","ACTIVE"
"2735",0.369198007123487,"0","P018","3-back",1,"0","ACTIVE"
"2736",0.456662974891515,"0","P018","3-back",0,"1","ACTIVE"
"2737",0.773325147350988,"0","P018","0-back",0,"1","ACTIVE"
"2738",0.587760589914978,"0","P018","0-back",1,"0","ACTIVE"
"2739",0.481038039619307,"0","P018","0-back",1,"0","ACTIVE"
"2740",0.478671196324285,"0","P018","0-back",1,"0","ACTIVE"
"2741",0.430446064430726,"0","P018","0-back",1,"0","ACTIVE"
"2742",0.567813170531736,"0","P018","0-back",1,"0","ACTIVE"
"2743",0.478834169505717,"0","P018","0-back",1,"0","ACTIVE"
"2744",0.589943932871392,"1","P018","0-back",1,"1","ACTIVE"
"2745",0.413691550864314,"0","P018","0-back",1,"0","ACTIVE"
"2746",0.455341772481916,"1","P018","0-back",1,"1","ACTIVE"
"2747",0.91150121001192,"0","P018","2-back",1,"0","ACTIVE"
"2748",0.825545299234363,"0","P018","2-back",1,"0","ACTIVE"
"2749",0.591360928672657,"0","P018","2-back",1,"0","ACTIVE"
"2750",0.910543587084248,"0","P018","2-back",1,"0","ACTIVE"
"2751",0.656037021035445,"0","P018","2-back",1,"0","ACTIVE"
"2752",1.44207718646066,"0","P018","2-back",1,"0","ACTIVE"
"2753",0.541350556239195,"1","P018","2-back",1,"1","ACTIVE"
"2754",0.573706019400561,"0","P018","2-back",1,"0","ACTIVE"
"2755",1.04526766634081,"0","P018","2-back",1,"0","ACTIVE"
"2756",1.34763111954089,"1","P018","2-back",1,"1","ACTIVE"
"2757",0.721673535488662,"0","P018","1-back",1,"0","ACTIVE"
"2758",0.605482678965927,"1","P018","1-back",1,"1","ACTIVE"
"2759",0.478795292314317,"0","P018","1-back",1,"0","ACTIVE"
"2760",0.527874789324414,"0","P018","1-back",1,"0","ACTIVE"
"2761",0.528592928767466,"0","P018","1-back",1,"0","ACTIVE"
"2762",0.506256894870603,"0","P018","1-back",1,"0","ACTIVE"
"2763",0.547074833615625,"0","P018","1-back",1,"0","ACTIVE"
"2764",0.663229612102441,"0","P018","1-back",1,"0","ACTIVE"
"2765",0.388749501205893,"1","P018","1-back",1,"1","ACTIVE"
"2766",0.617515635629388,"0","P018","1-back",1,"0","ACTIVE"
"2767",0.660552373326937,"0","P018","2-back",1,"0","ACTIVE"
"2768",0.72982654864245,"0","P018","2-back",1,"0","ACTIVE"
"2769",0.903183357575472,"0","P018","2-back",1,"0","ACTIVE"
"2770",0.670117717018002,"0","P018","2-back",1,"0","ACTIVE"
"2771",0.886135865512188,"0","P018","2-back",1,"0","ACTIVE"
"2772",1.60868553734326,"0","P018","2-back",1,"0","ACTIVE"
"2773",1.01487316861312,"1","P018","2-back",1,"1","ACTIVE"
"2774",1.26520245840584,"1","P018","2-back",1,"1","ACTIVE"
"2775",0.998685950999061,"0","P018","2-back",1,"0","ACTIVE"
"2776",0.647538778444869,"0","P018","1-back",1,"0","ACTIVE"
"2777",0.687575752202974,"0","P018","1-back",1,"0","ACTIVE"
"2778",0.65675329437363,"0","P018","1-back",1,"0","ACTIVE"
"2779",0.541672459366964,"1","P018","1-back",1,"1","ACTIVE"
"2780",0.407709128954593,"0","P018","1-back",1,"0","ACTIVE"
"2781",0.519718665997061,"0","P018","1-back",1,"0","ACTIVE"
"2782",0.496479437231756,"0","P018","1-back",1,"0","ACTIVE"
"2783",0.440857375764608,"0","P018","1-back",1,"0","ACTIVE"
"2784",0.448320241051988,"0","P018","1-back",1,"0","ACTIVE"
"2785",0.326967737844825,"1","P018","1-back",1,"1","ACTIVE"
"2786",0.746460387406842,"0","P018","2-back",1,"0","ACTIVE"
"2787",0.716631630544725,"0","P018","2-back",1,"0","ACTIVE"
"2788",0.684151138339075,"0","P018","2-back",1,"0","ACTIVE"
"2789",0.387602779625013,"1","P018","2-back",1,"1","ACTIVE"
"2790",0.553528447060671,"0","P018","2-back",1,"0","ACTIVE"
"2791",0.962319916969136,"0","P018","2-back",1,"0","ACTIVE"
"2792",1.19157994720808,"1","P018","3-back",1,"1","ACTIVE"
"2793",0.610151051874709,"0","P018","3-back",1,"0","ACTIVE"
"2794",1.38713594233559,"1","P018","3-back",1,"1","ACTIVE"
"2795",0.621965052207088,"0","P018","3-back",1,"0","ACTIVE"
"2796",0.431416128059936,"0","P018","3-back",0,"1","ACTIVE"
"2797",0.915754996574833,"0","P018","3-back",1,"0","ACTIVE"
"2798",0.707641047221841,"0","P018","2-back",1,"0","ACTIVE"
"2799",1.27619195129955,"0","P018","2-back",1,"0","ACTIVE"
"2800",0.774354304314329,"1","P018","2-back",1,"1","ACTIVE"
"2801",0.503534558556566,"0","P018","2-back",1,"0","ACTIVE"
"2802",0.664218958820129,"0","P018","2-back",1,"0","ACTIVE"
"2803",0.530880151578458,"0","P018","2-back",1,"0","ACTIVE"
"2804",0.5105703967929,"0","P018","2-back",1,"0","ACTIVE"
"2805",0.452122430178861,"0","P018","2-back",1,"0","ACTIVE"
"2806",0.369741354723374,"1","P018","2-back",1,"1","ACTIVE"
"2807",0.681738575469353,"0","P018","2-back",0,"1","ACTIVE"
"2808",0.562888208176446,"0","P018","3-back",1,"0","ACTIVE"
"2809",0.5224521989403,"0","P018","3-back",1,"0","ACTIVE"
"2810",0.695286498452333,"0","P018","3-back",1,"0","ACTIVE"
"2811",0.908436132398492,"0","P018","3-back",1,"0","ACTIVE"
"2812",0.98640231421814,"0","P018","3-back",1,"0","ACTIVE"
"2813",0.602335492727434,"0","P018","1-back",1,"0","ACTIVE"
"2814",0.489266630029306,"0","P018","1-back",1,"0","ACTIVE"
"2815",0.429458583817905,"0","P018","1-back",1,"0","ACTIVE"
"2816",0.460349776516523,"1","P018","1-back",1,"1","ACTIVE"
"2817",1.64737051796328,"0","P018","2-back",1,"0","ACTIVE"
"2818",0.594518378493376,"0","P018","0-back",1,"0","ACTIVE"
"2819",0.54414069437189,"1","P018","0-back",1,"1","ACTIVE"
"2820",0.478952356163063,"0","P018","0-back",1,"0","ACTIVE"
"2821",0.665559444310929,"0","P018","0-back",1,"0","ACTIVE"
"2822",0.448636234847072,"0","P018","0-back",1,"0","ACTIVE"
"2823",0.443154862154188,"0","P018","0-back",1,"0","ACTIVE"
"2824",0.509472815982008,"0","P018","0-back",1,"0","ACTIVE"
"2825",0.479892562110763,"0","P018","0-back",1,"0","ACTIVE"
"2826",0.42071308229788,"0","P018","0-back",1,"0","ACTIVE"
"2827",0.691905116018461,"1","P018","0-back",1,"1","ACTIVE"
"2828",0.899938511840446,"0","P018","1-back",1,"0","ACTIVE"
"2829",0.796681629719387,"0","P018","1-back",1,"0","ACTIVE"
"2830",0.768632515075296,"0","P018","1-back",1,"0","ACTIVE"
"2831",0.785054550917266,"0","P018","1-back",1,"0","ACTIVE"
"2832",0.655178923712811,"0","P018","1-back",1,"0","ACTIVE"
"2833",0.538427924646385,"1","P018","1-back",1,"1","ACTIVE"
"2834",0.870292944287939,"1","P018","1-back",1,"1","ACTIVE"
"2835",0.666987636745034,"0","P018","1-back",1,"0","ACTIVE"
"2836",0.953452185567585,"0","P018","2-back",1,"0","ACTIVE"
"2837",0.8197634836215,"0","P018","2-back",1,"0","ACTIVE"
"2838",1.33876805339969,"1","P018","2-back",1,"1","ACTIVE"
"2839",0.455686379889812,"0","P018","3-back",1,"0","ACTIVE"
