1.1191 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
2441.4549 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000000014005F98>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000000014024668>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
2441.4550 	EXP 	window1: mouseVisible = True
2441.4551 	EXP 	window1: recordFrameIntervals = False
2441.5375 	EXP 	window1: recordFrameIntervals = True
2441.6292 	EXP 	window1: recordFrameIntervals = False
2442.4176 	EXP 	Created txt_checkLeft = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='txt_checkLeft', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=30)
2442.4177 	EXP 	window1: mouseVisible = False
2442.4257 	EXP 	Created txt_checkRight = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='txt_checkRight', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=30)
2442.4391 	EXP 	Created str_keyInst = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='str_keyInst', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=30)
2442.4445 	EXP 	Created str_waitScanner = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='str_waitScanner', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Waiting for scanner...', units='norm', win=Window(...), wrapWidth=1)
2442.4487 	EXP 	Created str_fixRest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.225, italic=False, languageStyle='LTR', name='str_fixRest', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
2442.4510 	EXP 	Created str_bangRest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.225, italic=False, languageStyle='LTR', name='str_bangRest', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='!', units='norm', win=Window(...), wrapWidth=1)
2442.4568 	EXP 	Created im_trialImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='im_trialImage', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='norm', win=Window(...))
2442.4584 	EXP 	Created str_fixITI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.225, italic=False, languageStyle='LTR', name='str_fixITI', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
2442.4599 	EXP 	Created str_fixRest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.225, italic=False, languageStyle='LTR', name='str_fixRest', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
2442.4614 	EXP 	Created str_bangRest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.225, italic=False, languageStyle='LTR', name='str_bangRest', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='!', units='norm', win=Window(...), wrapWidth=1)
2442.4685 	EXP 	Created str_end = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier New', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='str_end', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=30)
2442.5055 	EXP 	txt_checkLeft: autoDraw = True
2471.2867 	DATA 	Keypress: 1
2471.2971 	EXP 	txt_checkLeft: autoDraw = False
2471.2971 	EXP 	txt_checkRight: autoDraw = True
2473.0927 	DATA 	Keypress: 2
2473.1050 	EXP 	txt_checkRight: autoDraw = False
2473.1050 	EXP 	str_keyInst: autoDraw = True
2477.7080 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
2477.7082 	EXP 	New trial (rep=0, index=0): None
2477.7098 	DATA 	Keypress: 1
2477.7206 	EXP 	str_keyInst: autoDraw = False
2477.7206 	EXP 	str_waitScanner: autoDraw = True
2488.8807 	EXP 	New trial (rep=1, index=0): None
2488.8823 	DATA 	Keypress: 5
2488.8930 	EXP 	str_waitScanner: autoDraw = False
2488.8930 	EXP 	str_waitScanner: autoDraw = True
2489.6807 	EXP 	New trial (rep=2, index=0): None
2489.6824 	DATA 	Keypress: 5
2489.6928 	EXP 	str_waitScanner: autoDraw = False
2489.6928 	EXP 	str_waitScanner: autoDraw = True
2490.4866 	EXP 	New trial (rep=3, index=0): None
2490.4884 	DATA 	Keypress: 5
2490.4954 	EXP 	str_waitScanner: autoDraw = False
2490.4954 	EXP 	str_waitScanner: autoDraw = True
2491.2867 	EXP 	New trial (rep=4, index=0): None
2491.2884 	DATA 	Keypress: 5
2491.2955 	EXP 	str_waitScanner: autoDraw = False
2491.2955 	EXP 	str_waitScanner: autoDraw = True
2492.0813 	DATA 	Keypress: 5
2492.0922 	EXP 	str_waitScanner: autoDraw = False
2492.0922 	EXP 	str_fixRest: autoDraw = True
2492.8773 	DATA 	Keypress: 5
2493.6774 	DATA 	Keypress: 5
2494.4764 	DATA 	Keypress: 5
2495.2764 	DATA 	Keypress: 5
2496.0775 	DATA 	Keypress: 5
2496.8765 	DATA 	Keypress: 5
2497.6766 	DATA 	Keypress: 5
2498.4756 	DATA 	Keypress: 5
2499.2756 	DATA 	Keypress: 5
2500.0757 	DATA 	Keypress: 5
2500.8747 	DATA 	Keypress: 5
2501.6758 	DATA 	Keypress: 5
2502.4749 	DATA 	Keypress: 5
2503.2749 	DATA 	Keypress: 5
2503.5754 	EXP 	str_bangRest: autoDraw = True
2503.5922 	EXP 	str_fixRest: autoDraw = False
2504.0810 	EXP 	Imported chooseTrialOrderFile.xlsx as conditions, 12 conditions, 1 params
2504.0813 	EXP 	Created sequence: sequential, trialTypes=12, nReps=1, seed=None
2504.0816 	EXP 	New trial (rep=0, index=0): {'trialOrderFile': 'scan_order1.xlsx'}
2504.0871 	EXP 	Imported scan_order1.xlsx as conditions, 8 conditions, 4 params
2504.0873 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
2504.0875 	EXP 	New trial (rep=0, index=0): {'im_fName': 'cl001.jpg', 'key_correct': 2, 'im_type': 'scene', 'im_familiarity': 'familiar'}
2504.1389 	DATA 	Keypress: 5
2504.1479 	EXP 	str_bangRest: autoDraw = False
2504.1479 	EXP 	str_fixRest: autoDraw = False
2504.1479 	EXP 	str_bangRest: autoDraw = False
2504.1479 	EXP 	im_trialImage: size = array([0.8       , 0.94814815])
2504.1479 	EXP 	im_trialImage: image = 'cl001.jpg'
2504.1479 	EXP 	im_trialImage: autoDraw = True
2504.8765 	DATA 	Keypress: 5
2505.0335 	DATA 	Keypress: 2
2505.6785 	DATA 	Keypress: 5
2506.0989 	EXP 	im_trialImage: autoDraw = False
2506.0989 	EXP 	str_fixITI: autoDraw = True
2506.4820 	DATA 	Keypress: 5
2506.5821 	EXP 	New trial (rep=0, index=1): {'im_fName': 'cl002.jpg', 'key_correct': 1, 'im_type': 'animal', 'im_familiarity': 'familiar'}
2506.6062 	EXP 	str_fixITI: autoDraw = False
2506.6062 	EXP 	im_trialImage: size = array([0.79583333, 0.94259259])
2506.6062 	EXP 	im_trialImage: image = 'cl002.jpg'
2506.6062 	EXP 	im_trialImage: autoDraw = True
2507.2747 	DATA 	Keypress: 5
2507.3506 	DATA 	Keypress: 1
2508.0746 	DATA 	Keypress: 5
2508.5968 	EXP 	im_trialImage: autoDraw = False
2508.5968 	EXP 	str_fixITI: autoDraw = True
2508.8742 	DATA 	Keypress: 5
2509.0813 	EXP 	New trial (rep=0, index=2): {'im_fName': 'cl003.jpg', 'key_correct': 2, 'im_type': 'scene', 'im_familiarity': 'familiar'}
2509.1160 	EXP 	str_fixITI: autoDraw = False
2509.1160 	EXP 	im_trialImage: size = array([0.8       , 0.94814815])
2509.1160 	EXP 	im_trialImage: image = 'cl003.jpg'
2509.1160 	EXP 	im_trialImage: autoDraw = True
2509.6755 	DATA 	Keypress: 5
2510.0658 	DATA 	Keypress: 2
2510.4758 	DATA 	Keypress: 5
2511.0891 	EXP 	im_trialImage: autoDraw = False
2511.0891 	EXP 	str_fixITI: autoDraw = True
2511.2824 	DATA 	Keypress: 5
2511.5801 	EXP 	New trial (rep=0, index=3): {'im_fName': 'cl004.jpg', 'key_correct': 1, 'im_type': 'animal', 'im_familiarity': 'familiar'}
2511.6048 	EXP 	str_fixITI: autoDraw = False
2511.6048 	EXP 	im_trialImage: size = array([0.79583333, 0.94259259])
2511.6048 	EXP 	im_trialImage: image = 'cl004.jpg'
2511.6048 	EXP 	im_trialImage: autoDraw = True
2512.0848 	DATA 	Keypress: 5
2512.3429 	DATA 	Keypress: 1
2512.8769 	DATA 	Keypress: 5
2513.5969 	EXP 	im_trialImage: autoDraw = False
2513.5969 	EXP 	str_fixITI: autoDraw = True
2513.6752 	DATA 	Keypress: 5
2514.0805 	EXP 	New trial (rep=0, index=4): {'im_fName': 'cl005.jpg', 'key_correct': 2, 'im_type': 'scene', 'im_familiarity': 'familiar'}
2514.1541 	EXP 	str_fixITI: autoDraw = False
2514.1541 	EXP 	im_trialImage: size = array([0.8       , 0.94814815])
2514.1541 	EXP 	im_trialImage: image = 'cl005.jpg'
2514.1541 	EXP 	im_trialImage: autoDraw = True
2514.4830 	DATA 	Keypress: 5
2514.8260 	DATA 	Keypress: 2
2515.2830 	DATA 	Keypress: 5
2516.0761 	DATA 	Keypress: 5
2516.0964 	EXP 	im_trialImage: autoDraw = False
2516.0964 	EXP 	str_fixITI: autoDraw = True
2516.5874 	EXP 	New trial (rep=0, index=5): {'im_fName': 'cl006.jpg', 'key_correct': 2, 'im_type': 'scene', 'im_familiarity': 'familiar'}
2516.6282 	EXP 	str_fixITI: autoDraw = False
2516.6282 	EXP 	im_trialImage: size = array([0.8       , 0.94814815])
2516.6282 	EXP 	im_trialImage: image = 'cl006.jpg'
2516.6282 	EXP 	im_trialImage: autoDraw = True
2516.8841 	DATA 	Keypress: 5
2517.4551 	DATA 	Keypress: 2
2517.6801 	DATA 	Keypress: 5
2518.4822 	DATA 	Keypress: 5
2518.5882 	EXP 	im_trialImage: autoDraw = False
2518.5882 	EXP 	str_fixITI: autoDraw = True
2519.0864 	EXP 	New trial (rep=0, index=6): {'im_fName': 'cl007.jpg', 'key_correct': 1, 'im_type': 'animal', 'im_familiarity': 'familiar'}
2519.1363 	EXP 	str_fixITI: autoDraw = False
