subj_idx,param,rhat
P033,a(2-back),1.009143226764155
P033,a(3-back),1.0149222014553676
P033,v(0-back),1.0046618986982265
P033,v(1-back),1.0064640329733736
P033,v(2-back),1.0027621215114373
P033,v(3-back),1.008817552546403
P033,t(0-back),1.01628815256883
P033,t(1-back),1.0093453868669449
P033,t(2-back),1.0077605552027644
P033,t(3-back),1.0155965708345622
P033,st(0-back),1.005630516765145
P033,st(1-back),1.008334073558102
P033,st(2-back),1.0037489116208211
P033,st(3-back),1.0130236171707308
P034_real,a(0-back),1.008486149849265
P034_real,a(1-back),1.0049782244410965
P034_real,a(2-back),1.0126571071810315
P034_real,a(3-back),1.0013373795700196
P034_real,v(0-back),1.0027303222216088
P034_real,v(1-back),1.0036460827038418
P034_real,v(2-back),1.006496804018291
P034_real,v(3-back),1.000327893028485
P034_real,t(0-back),1.010879105451707
P034_real,t(1-back),1.0036746514828547
P034_real,t(2-back),1.0112628615304082
P034_real,t(3-back),1.0020238902975258
P034_real,st(0-back),1.0054792229919463
P034_real,st(1-back),1.001805275895912
P034_real,st(2-back),1.0062790629603164
P034_real,st(3-back),1.0010167370264695
P035_real,a(0-back),1.0064327308829821
P035_real,a(1-back),1.0033819667474684
P035_real,a(2-back),1.0017178428764075
P035_real,a(3-back),1.003385641283534
P035_real,v(0-back),1.0040911059581517
P035_real,v(1-back),1.0011843781929053
P035_real,v(2-back),0.9998812416646606
P035_real,v(3-back),1.0007618105666676
P035_real,t(0-back),1.0047765063646785
P035_real,t(1-back),1.003139812259886
P035_real,t(2-back),1.0008536056630069
P035_real,t(3-back),1.0042258978687877
P035_real,st(0-back),1.000560903602963
P035_real,st(1-back),1.0017423597770714
P035_real,st(2-back),1.0005729422616672
P035_real,st(3-back),1.0023680453000234
P036,a(0-back),1.0140063549933003
P036,a(1-back),1.0063109245384791
P036,a(2-back),1.002461865141563
P036,a(3-back),1.0033551243707481
P036,v(0-back),1.0054910098553922
P036,v(1-back),1.0018270814230867
P036,v(2-back),1.0014294228915408
P036,v(3-back),1.0008450092710641
P036,t(0-back),1.0112083325108252
P036,t(1-back),1.0056608653769612
P036,t(2-back),1.002849012127408
P036,t(3-back),1.0047295350513905
P036,st(0-back),1.002905160016182
P036,st(1-back),1.0018780293278275
P036,st(2-back),1.0017276920825544
P036,st(3-back),1.0038236443531043
P037,a(0-back),1.0084813148452914
P037,a(1-back),1.0095595888205793
P037,a(2-back),1.0087862010704671
P037,a(3-back),1.0054858750178366
P037,v(0-back),1.012017882981749
P037,v(1-back),1.005381472440412
P037,v(2-back),1.0006745687164136
P037,v(3-back),1.0011360736418535
P037,t(0-back),1.0168523176079862
P037,t(1-back),1.0084149246995127
P037,t(2-back),1.009463240472911
P037,t(3-back),1.0082219163327857
P037,st(0-back),1.0151993440603249
P037,st(1-back),1.0023668727363286
P037,st(2-back),1.005113709021313
P037,st(3-back),1.007335577657151
P038,a(0-back),1.0024904323575279
P038,a(1-back),1.0008547618852672
P038,a(2-back),1.0003395516030154
P038,a(3-back),1.552586819191748
P038,v(0-back),1.0012358543897648
P038,v(1-back),1.0004614543751618
P038,v(2-back),1.001184457967368
P038,v(3-back),1.4825090611650658
