7455.867686  	5426.305333  	6627.416822  	3056.975292  	6841.839271  
7460.168427  	5366.438624  	6609.436788  	3055.895606  	6823.154077  
7469.933877  	5383.539132  	6615.179283  	3073.121797  	6830.332182  
7466.10743  	5337.5477  	6605.087609  	3060.901636  	6835.755567  
7460.539078  	5312.068153  	6585.529531  	3066.550524  	6846.651304  
7475.429211  	5363.520857  	6625.903831  	3065.453527  	6842.862522  
7473.760594  	5328.044817  	6596.681798  	3068.896944  	6877.452031  
7459.327286  	5329.401908  	6596.24174  	3054.770808  	6839.604248  
7454.507834  	5381.71167  	6596.835273  	3057.143282  	6837.215425  
7452.365071  	5385.814388  	6595.530152  	3054.894511  	6826.051456  
7456.18858  	5386.852138  	6600.773176  	3059.39861  	6828.022126  
7468.366517  	5328.113595  	6604.424211  	3061.769002  	6838.268636  
7467.754711  	5381.293111  	6617.749187  	3053.92964  	6811.556785  
7482.302139  	5374.01984  	6604.196608  	3062.236176  	6822.943254  
7473.057313  	5324.724719  	6615.363064  	3054.361808  	6814.934293  
7472.075954  	5381.125301  	6634.756615  	3051.485599  	6843.632466  
7475.642641  	5359.802276  	6608.895506  	3071.021055  	6843.416522  
7470.919336  	5337.946042  	6615.916975  	3052.908543  	6816.293813  
7458.474357  	5317.262925  	6607.609693  	3053.352708  	6833.274538  
7454.853156  	5346.045986  	6599.595646  	3051.625679  	6830.399303  
7475.558655  	5362.930241  	6618.409798  	3057.434571  	6846.007586  
7467.9012  	5394.118523  	6641.555797  	3039.721757  	6844.003204  
7475.955429  	5387.399115  	6639.089499  	3055.549447  	6838.1695  
7489.33062  	5363.410278  	6602.365272  	3073.164569  	6861.257704  
7486.251143  	5372.330674  	6598.789188  	3059.392392  	6835.860529  
7464.527176  	5366.082809  	6615.0128  	3059.729291  	6822.82726  
7446.499783  	5407.219017  	6603.500177  	3049.015767  	6808.972828  
7433.199837  	5362.367235  	6586.886292  	3046.266553  	6824.728461  
7452.991475  	5392.67181  	6613.135019  	3063.38978  	6823.893109  
7469.645146  	5360.413853  	6634.796378  	3069.670218  	6821.227587  
7466.146866  	5321.607778  	6605.713553  	3067.813654  	6828.562413  
7467.053431  	5298.802856  	6610.177244  	3061.340765  	6842.792908  
7472.485091  	5380.447968  	6629.366666  	3059.404388  	6838.721692  
7474.349813  	5342.148657  	6613.455249  	3057.645059  	6818.789958  
7473.352509  	5411.96936  	6630.986996  	3053.021819  	6832.29101  
7462.568932  	5322.99499  	6618.692656  	3050.437275  	6808.886764  
7461.533613  	5364.726829  	6586.515811  	3060.295632  	6834.264064  
7453.581464  	5352.947834  	6586.626096  	3043.503156  	6817.531874  
7441.303208  	5398.387441  	6626.620643  	3049.178459  	6812.202073  
7466.783782  	5385.614385  	6606.454127  	3048.775506  	6840.548117  
7465.080423  	5380.954959  	6623.020304  	3045.041839  	6815.399242  
7462.624359  	5380.890074  	6628.856536  	3049.857388  	6814.905201  
7470.137049  	5393.463379  	6630.468497  	3063.730044  	6825.225616  
7475.456143  	5393.956827  	6632.417882  	3058.933125  	6819.372715  
7484.217071  	5341.324849  	6602.105851  	3069.063833  	6833.548638  
7501.236446  	5374.16053  	6633.651851  	3060.622837  	6849.027971  
7467.878388  	5334.734906  	6598.529469  	3040.452317  	6802.207098  
7456.299353  	5371.814665  	6591.852934  	3048.615162  	6794.594904  
7448.18011  	5357.613047  	6598.897082  	3052.396576  	6826.340775  
7442.002896  	5372.177445  	6597.988736  	3044.820307  	6811.188455  
7446.774827  	5358.797224  	6611.281534  	3047.418706  	6818.656069  
7445.998297  	5353.842948  	6600.324321  	3053.623979  	6804.270879  
7475.168668  	5287.617574  	6591.443884  	3048.159638  	6847.452625  
7470.158718  	5320.096655  	6615.631972  	3045.190472  	6827.186771  
7469.136979  	5351.502833  	6615.625497  	3032.479797  	6805.871332  
7474.278393  	5368.286108  	6628.820115  	3041.601629  	6793.132996  
7462.111217  	5362.335357  	6593.149777  	3054.750151  	6812.464527  
7462.624443  	5347.926065  	6601.255167  	3049.99733  	6853.595091  
7459.222237  	5388.381004  	6609.93433  	3058.102605  	6859.478901  
7465.031995  	5374.450576  	6628.393917  	3047.838894  	6841.043728  
7444.774574  	5376.891734  	6585.474122  	3041.336084  	6831.694701  
7444.749761  	5388.641178  	6627.633632  	3042.726855  	6818.57141  
