7029.95416  	13858.81323  	19141.13825  	5268.292574  	6738.342376  
7032.146278  	13884.50858  	19046.46777  	5278.292091  	6740.298934  
7030.062607  	13865.81612  	19098.57294  	5283.121486  	6739.920805  
7041.026997  	13874.31678  	19128.0556  	5287.760744  	6762.67324  
7031.44021  	13871.89412  	19127.71389  	5272.835819  	6740.349139  
7030.714846  	13862.29465  	19130.99669  	5291.753149  	6753.693191  
7030.252633  	13838.12539  	19043.78394  	5276.769117  	6742.089476  
7038.810099  	13796.31753  	19069.89971  	5269.914336  	6745.774767  
7025.963707  	13862.29947  	19084.08402  	5268.660831  	6744.329828  
7037.386087  	13850.0718  	19090.74049  	5279.373939  	6741.790383  
7032.406848  	13838.48426  	19091.9848  	5272.790782  	6740.041486  
7040.921802  	13854.47966  	19140.36233  	5284.234852  	6740.289882  
7030.948719  	13868.06233  	19112.21692  	5268.285618  	6760.477102  
7027.62317  	13867.76421  	19162.25917  	5267.780949  	6735.345152  
7042.099963  	13887.97797  	19165.64029  	5285.72052  	6757.600155  
7039.868747  	13906.4025  	19114.37854  	5262.564007  	6748.041233  
7042.220451  	13899.09672  	19143.69751  	5281.667015  	6757.790778  
7032.914575  	13875.82474  	19122.58218  	5268.484847  	6738.352551  
7039.679683  	13877.58603  	19082.54752  	5274.65789  	6738.936484  
7021.221991  	13847.24194  	19059.91158  	5255.215151  	6741.309091  
7029.029922  	13893.44108  	19065.85591  	5273.095424  	6739.836308  
7021.40742  	13817.76229  	19060.16876  	5267.367705  	6734.650357  
7029.376839  	13876.37108  	19052.2385  	5271.023475  	6740.529381  
7030.563786  	13761.86919  	19035.21989  	5276.488282  	6740.836857  
7032.736699  	13855.14496  	19088.23197  	5276.571438  	6743.956314  
7032.154101  	13799.44943  	19117.28168  	5278.361324  	6746.72788  
7040.253964  	13908.3751  	19088.74925  	5284.266068  	6738.751025  
7046.665665  	13872.3825  	19118.90597  	5293.714962  	6754.823715  
7039.748588  	13904.18595  	19112.49408  	5284.177236  	6768.014859  
7039.279541  	13876.59993  	19102.53153  	5282.128034  	6748.448384  
7038.27282  	13852.03804  	19104.20669  	5280.339746  	6752.221074  
7024.573398  	13837.06065  	19085.84199  	5264.345266  	6732.707963  
7021.525806  	13871.13109  	19106.79753  	5272.968045  	6732.330642  
7028.237881  	13773.22462  	19040.62166  	5269.587333  	6739.701904  
7035.057481  	13903.74543  	19098.0553  	5265.186019  	6749.422198  
7023.082302  	13847.2623  	19110.63501  	5271.514875  	6743.74644  
7051.205534  	13860.10397  	19120.44451  	5281.911996  	6752.59215  
7035.274779  	13870.29389  	19119.53871  	5265.840752  	6734.256764  
7043.010484  	13915.71652  	19180.99286  	5271.013426  	6731.816087  
7041.522299  	13910.17001  	19162.16448  	5270.217219  	6727.22806  
7048.5926  	13847.89274  	19137.70193  	5270.308676  	6743.697534  
7041.988154  	13831.81822  	19137.78506  	5264.934307  	6744.095492  
7038.916019  	13811.61997  	19098.03299  	5269.32256  	6746.422698  
7029.202471  	13843.62208  	19109.17766  	5263.771944  	6749.359155  
7036.244035  	13897.06101  	19145.88747  	5273.598981  	6755.079044  
7037.184728  	13840.80714  	19155.37356  	5279.749539  	6740.4622  
7045.872205  	13869.34238  	19103.95703  	5281.49388  	6751.292679  
7043.185463  	13767.29919  	19108.10871  	5289.040357  	6739.732096  
7028.830886  	13815.72634  	19088.13134  	5282.628234  	6734.606503  
7025.481434  	13906.59855  	19112.09207  	5268.26544  	6752.622049  
7016.986262  	13814.94351  	19057.28393  	5269.223764  	6730.307403  
7010.605397  	13810.09752  	19101.82495  	5266.375022  	6728.325334  
7013.038659  	13892.70727  	19077.58774  	5258.161923  	6728.136812  
7004.215849  	13850.76126  	19086.07823  	5251.965353  	6743.498933  
7024.268652  	13837.86558  	19072.64535  	5250.852759  	6725.944143  
7015.472867  	13822.9647  	19046.22153  	5253.954525  	6731.59476  
7022.708632  	13824.74426  	19083.6771  	5271.756162  	6741.423144  
7013.996523  	13851.04979  	19066.47884  	5250.38083  	6718.626483  
7024.264667  	13871.37996  	19095.77326  	5260.80642  	6754.303566  
7023.664188  	13828.41527  	19089.34576  	5265.191253  	6715.195945  
7022.721211  	13780.40196  	19025.4645  	5266.143225  	6741.98134  
7028.456372  	13822.93287  	19041.9947  	5271.844994  	6743.395149  
7016.993829  	13831.43606  	19044.10374  	5271.224849  	6739.664735  
7028.386304  	13857.07212  	19033.57623  	5278.577833  	6739.709135  
7028.615016  	13852.78538  	19137.90095  	5278.036017  	6739.137566  
7038.707805  	13834.85022  	19102.35591  	5265.686912  	6734.340157  
7039.270499  	13887.80737  	19147.86621  	5289.048396  	6748.29592  
7042.955045  	13879.62506  	19094.35459  	5294.559632  	6755.375488  
7030.347204  	13836.75228  	19072.62359  	5276.490701  	6755.253888  
7035.502679  	13884.27237  	19097.60545  	5267.512893  	6742.738188  
7035.957431  	13922.45668  	19123.66543  	5278.656002  	6746.443622  
7028.092761  	13891.02746  	19077.15136  	5259.563754  	6752.787607  
7036.886251  	13879.35435  	19084.21613  	5273.859356  	6744.121052  
7040.597985  	13839.8493  	19117.90122  	5275.690894  	6743.915907  
7037.702175  	13866.02142  	19109.5062  	5274.373061  	6757.048879  
7039.35291  	13869.90773  	19119.39276  	5288.575078  	6740.56077  
7033.35209  	13880.67023  	19051.82419  	5262.299329  	6715.882523  
7041.901103  	13844.88672  	19168.27793  	5267.098786  	6749.932054  
7039.566663  	13917.56593  	19115.61837  	5276.053877  	6742.092885  
7049.16431  	13844.14202  	19152.90703  	5285.599924  	6772.495699  
7042.594024  	13882.84183  	19138.00528  	5267.354934  	6734.84473  
7048.547914  	13860.44128  	19125.51417  	5289.953772  	6774.800341  
7040.737834  	13928.07553  	19180.451  	5273.35814  	6757.990099  
7048.070111  	13883.55877  	19175.75425  	5284.756219  	6758.317467  
7033.041257  	13813.39773  	19109.77956  	5269.967494  	6733.817157  
7023.589092  	13829.48038  	19043.15135  	5262.608809  	6749.736699  
7006.400483  	13795.14676  	19049.57913  	5278.991084  	6747.110665  
7012.755675  	13844.06752  	19029.51494  	5273.144304  	6728.91311  
7018.415821  	13806.64822  	19079.31179  	5264.747701  	6734.611292  
7025.920126  	13852.26212  	19134.48835  	5267.924085  	6730.684646  
7039.164722  	13836.03612  	19086.37414  	5280.952872  	6749.179091  
7036.215467  	13823.10321  	19104.60895  	5273.542569  	6729.175272  
7046.132845  	13839.47047  	19121.37926  	5288.712284  	6761.890526  
7034.298179  	13852.73745  	19060.52394  	5281.299163  	6751.739704  
7037.043275  	13883.84262  	19128.05517  	5282.888288  	6756.062919  
7041.061371  	13895.49512  	19129.39748  	5280.178294  	6759.657881  
7050.696222  	13914.38274  	19121.32121  	5292.628644  	6748.979085  
7042.419394  	13893.84306  	19125.30161  	5274.417739  	6747.561957  
7042.986062  	13906.14485  	19137.60892  	5284.382766  	6746.512117  
7036.787597  	13813.5666  	19052.93466  	5283.685405  	6732.21796  
7032.842672  	13822.28485  	19165.40399  	5262.747056  	6743.515019  
7026.741957  	13835.84215  	19074.49567  	5277.845383  	6738.704629  
7025.520295  	13803.97264  	19061.76354  	5274.751147  	6755.795739  
7030.368347  	13850.14117  	19096.62089  	5266.737503  	6731.109818  
7023.947236  	13784.40621  	19067.84285  	5266.294316  	6741.117778  
7027.399736  	13873.53977  	19040.70984  	5259.570056  	6738.116555  
7026.662209  	13847.07846  	19052.71086  	5278.745774  	6734.610761  
7019.865901  	13810.46555  	19102.97132  	5258.443289  	6748.730502  
7024.829661  	13792.45865  	19052.2135  	5266.137309  	6746.561174  
7030.00265  	13816.33918  	19066.34336  	5267.831927  	6737.855776  
7035.089276  	13886.12304  	19135.71553  	5280.540677  	6753.484336  
7038.692479  	13865.56047  	19123.96834  	5269.83852  	6753.23889  
7037.16395  	13911.09078  	19183.02539  	5285.115518  	6753.327564  
7033.938417  	13923.85004  	19201.54835  	5271.051455  	6756.728437  
7043.615186  	13816.76962  	19119.91283  	5285.587077  	6754.036962  
7054.276956  	13927.64981  	19210.6162  	5302.499387  	6757.590049  
7041.237854  	13877.80176  	19153.79935  	5296.976841  	6761.618842  
7037.008814  	13789.19044  	19121.09887  	5281.319468  	6737.731988  
7030.763975  	13829.30856  	19106.51966  	5273.296076  	6735.717008  
7023.375056  	13840.69464  	19086.04196  	5261.466367  	6746.744213  
7024.769893  	13844.45329  	19067.67988  	5261.963522  	6761.263542  
7031.423361  	13843.73547  	19055.61148  	5280.130718  	6748.967291  
7020.394572  	13857.17259  	19085.81746  	5272.932523  	6734.425546  
7022.516656  	13868.06586  	19083.04799  	5272.890958  	6739.035129  
7035.810684  	13863.27725  	19077.895  	5271.005947  	6737.178871  
7036.828061  	13849.84117  	19114.62098  	5275.981185  	6759.882366  
7039.316486  	13879.64958  	19173.30693  	5274.647501  	6739.74688  
7047.502588  	13947.76498  	19178.09792  	5272.766895  	6742.390589  
7051.087593  	13893.24648  	19170.422  	5283.259023  	6752.626028  
7045.506643  	13939.86698  	19140.84012  	5269.34956  	6738.154219  
7039.391431  	13881.05394  	19122.1562  	5264.826022  	6732.570466  
7026.413305  	13863.68472  	19062.16197  	5271.852399  	6747.425796  
7022.53486  	13893.50194  	19067.21225  	5267.900063  	6748.265423  
7018.528365  	13868.48387  	19039.99818  	5275.932109  	6740.800203  
7032.962999  	13856.04196  	19091.77295  	5262.145359  	6734.112124  
7025.156877  	13855.99205  	19073.51338  	5262.712602  	6752.610966  
7024.576789  	13868.50503  	19076.79496  	5278.966529  	6753.605586  
7022.839338  	13858.24481  	19054.9673  	5272.090588  	6756.622691  
