7345.841492  	14844.12375  	19508.09241  	5652.652052  	7100.655156  
7344.960993  	14828.82378  	19496.14765  	5655.054524  	7076.344799  
7355.388565  	14721.40176  	19471.0839  	5654.127742  	7063.31121  
7356.479894  	14719.92031  	19480.78273  	5672.091886  	7083.074077  
7373.031294  	14901.08776  	19539.82482  	5689.533275  	7101.00626  
7379.469755  	14890.34885  	19607.39335  	5678.129046  	7104.530729  
7387.154615  	14834.26142  	19573.73852  	5682.404957  	7096.582833  
7371.490437  	14808.45584  	19546.00439  	5663.701081  	7094.975942  
7382.074422  	14860.16001  	19584.57934  	5678.709462  	7104.287363  
7368.251421  	14822.20658  	19586.95419  	5665.11095  	7080.771162  
7371.21237  	14781.16601  	19555.30211  	5655.382202  	7094.686936  
7363.619212  	14796.17398  	19519.98457  	5672.761933  	7091.947814  
7372.386132  	14806.69305  	19526.35078  	5669.544744  	7097.470218  
7384.257008  	14895.86686  	19617.46826  	5684.69486  	7097.917429  
7382.223146  	14928.64766  	19587.06907  	5676.9202  	7088.320481  
7366.588208  	14933.68663  	19595.80355  	5673.604463  	7090.589642  
7372.994189  	14756.23787  	19554.34362  	5657.234463  	7101.313353  
7368.52926  	14773.43244  	19592.69608  	5664.792143  	7075.858594  
7362.772667  	14833.94649  	19586.05161  	5643.617325  	7072.563579  
7375.406247  	14844.57825  	19573.59585  	5663.445677  	7099.544223  
7380.439667  	14952.82426  	19609.49461  	5668.162177  	7108.057346  
7380.706112  	14787.37269  	19560.05382  	5671.641622  	7103.648284  
7370.312523  	14768.39811  	19516.7574  	5668.451543  	7092.813974  
7394.138154  	14809.66052  	19540.44206  	5672.89855  	7107.992706  
7371.417394  	14767.59402  	19507.99233  	5638.732345  	7083.895948  
7368.115796  	14819.45445  	19489.03214  	5669.614736  	7089.03251  
7357.729313  	14840.23491  	19521.68657  	5672.054104  	7078.903519  
7370.379672  	14795.37798  	19509.27446  	5649.560183  	7111.655536  
7364.011528  	14824.42683  	19546.11074  	5678.641165  	7066.520686  
7366.6144  	14871.26845  	19542.14604  	5676.342984  	7091.581058  
7363.631889  	14918.79687  	19573.13978  	5662.61837  	7089.214591  
7370.98988  	14783.14241  	19533.62013  	5664.554604  	7079.969428  
7361.514734  	14749.75915  	19602.79246  	5656.09239  	7111.948752  
7366.103748  	14816.87583  	19513.05151  	5662.682331  	7099.250865  
7377.171431  	14878.05341  	19538.7721  	5676.630245  	7086.443911  
7350.387693  	14794.68329  	19517.94509  	5656.382754  	7074.330808  
7352.129976  	14788.65591  	19487.19357  	5639.000063  	7068.414647  
7350.774326  	14785.4595  	19539.43942  	5655.132394  	7077.574828  
7375.170707  	14820.84829  	19543.77674  	5666.067706  	7081.931656  
7366.905034  	14740.47375  	19541.43099  	5663.60616  	7091.323378  
7380.277282  	14804.6609  	19574.64035  	5678.041275  	7085.397268  
7394.553964  	14808.45538  	19559.09034  	5663.514222  	7084.020303  
7390.103131  	14855.0816  	19594.87982  	5673.467395  	7095.474817  
7368.643163  	14828.14001  	19592.70891  	5646.243133  	7099.600562  
7371.366577  	14789.89284  	19516.43084  	5667.551322  	7092.879783  
7371.39575  	14793.46192  	19509.45792  	5665.046631  	7094.782585  
7358.771323  	14788.38486  	19494.72712  	5672.376583  	7100.217779  
7377.941795  	14846.65796  	19545.04606  	5667.643023  	7102.42498  
