Scenario - learning_JJ_english
Logfile written - 08/21/2023 15:31:18

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

P034	0	Pulse	255	0	0	NA
P034	1	Picture	instruct_trial	10500	0	1	138321	1	0	next	other	0
P034	1	Pulse	255	30000	19500	NA
P034	1	Pulse	255	60000	49500	NA
P034	1	Pulse	255	90000	79500	NA
P034	1	Pulse	255	120000	109500	NA
P034	1	Response	101	148660	138161	1
P034	1	Pulse	255	150000	139500	NA
P034	2	Pulse	255	180000	29846	NA
P034	2	Response	100	182300	32146	1
P034	4	Pulse	255	210000	17183	NA
P034	6	Response	100	236861	13713	1
P034	7	Pulse	255	240000	3020	NA
P034	9	Pulse	255	270000	2523	NA
P034	10	Response	100	295460	17816	1
P034	11	Pulse	255	300000	4358	NA
P034	13	Pulse	255	330000	3861	NA
P034	14	Response	100	350970	14666	1
P034	15	Pulse	255	360000	8863	NA
P034	17	Pulse	255	390000	8366	NA
P034	18	Response	100	406860	15060	1
P034	20	Pulse	255	420000	2702	NA
P034	22	Pulse	255	450000	2372	NA
P034	22	Response	101	469400	21772	1
P034	24	Pulse	255	480000	208	NA
P034	25	Pulse	255	510000	10043	NA
P034	26	Response	101	537320	27197	1
P034	27	Pulse	255	540000	2546	NA
P034	29	Pulse	255	570000	2049	NA
P034	30	Response	101	597830	19713	1
P034	31	Pulse	255	600000	2051	NA
P034	33	Pulse	255	630000	1554	NA
P034	34	Pulse	255	660000	21388	NA
P034	34	Response	100	662770	24158	1
P034	36	Pulse	255	690000	16725	NA
P034	38	Response	101	719650	16044	1
P034	39	Pulse	255	720000	229	NA
P034	40	Pulse	255	750000	19896	NA
P034	42	Response	101	779329	18895	1
P034	43	Pulse	255	780000	567	NA
P034	45	Pulse	255	810000	70	NA
P034	46	Response	101	832544	12448	1
P034	47	Pulse	255	840000	7405	NA
P034	49	Pulse	255	870000	6908	NA
P034	50	Response	100	887960	14701	1
P034	52	Pulse	255	900000	1577	NA
P034	54	Pulse	255	930000	1247	NA
P034	54	Response	100	949220	20467	1
P034	56	Pulse	255	960000	249	NA
P034	57	Pulse	255	990000	10085	NA
P034	58	Pulse	255	1020000	29919	NA
P034	58	Response	101	1035279	45198	1
P034	60	Pulse	255	1050000	4257	NA
P034	62	Pulse	255	1080000	3926	NA
P034	62	Response	101	1101329	25255	1
P034	63	Pulse	255	1110000	8595	NA
P034	65	Pulse	255	1140000	8098	NA
P034	66	Pulse	255	1170000	27932	NA
P034	66	Response	100	1185939	43871	1
P034	68	Pulse	255	1200000	3603	NA
P034	70	Pulse	255	1230000	3273	NA
P034	70	Response	100	1252999	26272	1
P034	71	Pulse	255	1260000	6942	NA
P034	73	Pulse	255	1290000	6444	NA
P034	74	Pulse	255	1320000	26278	NA
P034	74	Response	100	1328649	34927	1
P034	76	Pulse	255	1350000	10949	NA
P034	78	Pulse	255	1380000	10618	NA
P034	78	Response	100	1382271	12890	1
P034	80	Pulse	255	1410000	17287	NA
P034	82	Pulse	255	1440000	16956	NA
P034	82	Response	101	1462989	39945	1
P034	83	Pulse	255	1470000	6960	NA
P034	84	Response	101	1480869	7496	1
P034	85	Pulse	255	1500000	6462	NA
P034	86	Response	101	1517839	14136	1
P034	88	Pulse	255	1530000	1632	NA
P034	90	Pulse	255	1560000	1301	NA
P034	90	Response	101	1587699	29001	1
P034	91	Pulse	255	1590000	2137	NA
P034	93	Pulse	255	1620000	1640	NA
P034	94	Response	100	1643699	15173	1
P034	95	Pulse	255	1650000	6142	NA
P034	97	Pulse	255	1680000	5645	NA
P034	98	Response	101	1695459	10938	1
P034	100	Pulse	255	1710000	4148	NA
P034	102	Pulse	255	1740000	3817	NA
P034	102	Response	100	1753378	17195	1
P034	104	Pulse	255	1770000	6153	NA
P034	106	Pulse	255	1800000	5822	NA
P034	106	Response	100	1819639	25460	1
P034	107	Pulse	255	1830000	10157	NA
P034	109	Pulse	255	1860000	9660	NA
P034	110	Pulse	255	1890000	29494	NA
P034	110	Response	100	1901618	41113	1
P034	112	Pulse	255	1920000	7999	NA
P034	114	Pulse	255	1950000	7668	NA
P034	114	Response	101	1967258	24926	1
P034	116	Pulse	255	1980000	2338	NA
P034	118	Pulse	255	2010000	2007	NA
P034	118	Response	100	2023489	15496	1
P034	120	Pulse	255	2040000	6009	NA
P034	122	Pulse	255	2070000	5679	NA
P034	122	Pulse	255	2100000	35679	NA
P034	122	Response	101	2108889	44568	1
P034	124	Pulse	255	2130000	10683	NA
P034	126	Pulse	255	2160000	10353	NA
P034	126	Response	100	2170938	21291	1
P034	128	Pulse	255	2190000	8522	NA
P034	130	Pulse	255	2220000	8191	NA
P034	130	Response	100	2227848	16040	1
P034	132	Pulse	255	2250000	11694	NA
P034	134	Pulse	255	2280000	11363	NA
P034	134	Response	101	2286508	17871	1
P034	136	Pulse	255	2310000	13032	NA
P034	138	Pulse	255	2340000	12701	NA
P034	138	Response	100	2345538	18239	1
P034	140	Pulse	255	2370000	14037	NA
P034	142	Response	100	2397388	11095	1
P034	143	Pulse	255	2400000	2541	NA
P034	145	Pulse	255	2430000	2043	NA
P034	146	Response	101	2457118	18996	1
P034	147	Pulse	255	2460000	2713	NA
P034	149	Pulse	255	2490000	2215	NA
P034	150	Response	101	2519258	21307	1
P034	151	Pulse	255	2520000	551	NA
P034	153	Pulse	255	2550000	54	NA
P034	154	Pulse	255	2580000	19888	NA
P034	154	Response	100	2588038	27926	1
P034	156	Pulse	255	2610000	11558	NA
P034	158	Pulse	255	2640000	11228	NA
P034	158	Response	101	2641588	12816	1
P034	160	Pulse	255	2670000	17896	NA
P034	162	Response	100	2693867	11433	1
P034	163	Pulse	255	2700000	6067	NA
P034	165	Pulse	255	2730000	5569	NA
P034	166	Response	101	2756117	21521	1
P034	167	Pulse	255	2760000	3739	NA
P034	169	Pulse	255	2790000	3241	NA
P034	170	Response	101	2804708	7783	1
P034	172	Pulse	255	2820000	4910	NA
P034	174	Pulse	255	2850000	4580	NA
P034	174	Pulse	255	2880000	34580	NA
P034	174	Response	101	2885497	40077	1
P034	176	Pulse	255	2910000	14084	NA
P034	178	Response	100	2937268	11021	1
P034	179	Pulse	255	2940000	2588	NA
P034	181	Pulse	255	2970000	2090	NA
P034	182	Response	101	2989637	11562	1
P034	183	Pulse	255	3000000	10259	NA
P034	185	Pulse	255	3030000	9762	NA
P034	186	Pulse	255	3060000	29596	NA
P034	186	Response	101	3065507	35103	1
P034	188	Pulse	255	3090000	14100	NA
P034	190	Pulse	255	3120000	13769	NA
P034	190	Response	101	3126677	20446	1
P034	192	Pulse	255	3150000	12938	NA
P034	194	Pulse	255	3180000	12608	NA
P034	194	Response	100	3180777	13385	1
P034	196	Pulse	255	3210000	18776	NA
P034	198	Response	101	3234557	13002	1
P034	199	Pulse	255	3240000	5280	NA
P034	201	Pulse	255	3270000	4783	NA
P034	202	Pulse	255	3300000	24617	NA
P034	202	Response	100	3308847	33464	1
P034	204	Pulse	255	3330000	10621	NA
P034	206	Pulse	255	3360000	10290	NA
P034	206	Pulse	255	3390000	40290	NA
P034	206	Response	100	3398427	48717	1
P034	208	Pulse	255	3420000	11129	NA
P034	210	Pulse	255	3450000	10798	NA
P034	210	Response	100	3452927	13725	1
P034	212	Pulse	255	3480000	16633	NA
P034	214	Response	100	3503297	9599	1
P034	215	Pulse	255	3510000	6637	NA
P034	217	Pulse	255	3540000	6139	NA
P034	218	Response	100	3565257	21230	1
P034	219	Pulse	255	3570000	4642	NA
P034	221	Pulse	255	3600000	4145	NA
P034	222	Response	101	3620227	14206	1
P034	223	Pulse	255	3630000	9647	NA
P034	225	Pulse	255	3660000	9150	NA
P034	226	Response	100	3670327	9311	1
P034	228	Pulse	255	3690000	9152	NA
P034	230	Pulse	255	3720000	8822	NA
P034	230	Response	100	3731997	20818	1
