Scenario - learning_JJ_english
Logfile written - 12/05/2023 14:49:23

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

P055	0	Pulse	255	0	0	NA
P055	1	Picture	instruct_trial	10663	0	3	70330	3	0	next	other	0
P055	1	Pulse	255	30000	19337	NA
P055	1	Pulse	255	60000	49337	NA
P055	1	Response	101	80806	70143	1
P055	1	Pulse	255	90000	79337	NA
P055	2	Pulse	255	120000	29841	NA
P055	2	Response	101	127826	37667	1
P055	4	Pulse	255	150000	11678	NA
P055	6	Pulse	255	180000	11348	NA
P055	6	Pulse	255	210000	41348	NA
P055	6	Pulse	255	240000	71348	NA
P055	6	Response	100	240926	72274	1
P055	8	Pulse	255	270000	18688	NA
P055	10	Pulse	255	300000	18357	NA
P055	10	Response	100	312896	31254	1
P055	12	Pulse	255	330000	6528	NA
P055	14	Pulse	255	360000	6197	NA
P055	14	Response	100	377956	24153	1
P055	16	Pulse	255	390000	1533	NA
P055	18	Pulse	255	420000	1203	NA
P055	18	Response	100	429346	10549	1
P055	20	Pulse	255	450000	10204	NA
P055	22	Pulse	255	480000	9874	NA
P055	22	Response	100	493456	23330	1
P055	24	Pulse	255	510000	6043	NA
P055	26	Pulse	255	540000	5713	NA
P055	26	Response	101	566666	32379	1
P055	27	Pulse	255	570000	3215	NA
P055	29	Pulse	255	600000	2718	NA
P055	30	Pulse	255	630000	22552	NA
P055	30	Response	101	643106	35659	1
P055	32	Pulse	255	660000	6390	NA
P055	34	Pulse	255	690000	6059	NA
P055	34	Pulse	255	720000	36059	NA
P055	34	Response	101	740486	56545	1
P055	35	Pulse	255	750000	9397	NA
P055	37	Pulse	255	780000	8900	NA
P055	38	Response	100	798745	17479	1
P055	40	Pulse	255	810000	737	NA
P055	42	Pulse	255	840000	406	NA
P055	42	Response	101	847566	7972	1
P055	44	Pulse	255	870000	11907	NA
P055	46	Response	101	898406	9983	1
P055	47	Pulse	255	900000	1411	NA
P055	49	Pulse	255	930000	914	NA
P055	50	Response	100	949916	10663	1
P055	51	Pulse	255	960000	9915	NA
P055	53	Pulse	255	990000	9418	NA
P055	54	Response	100	1006555	15808	1
P055	56	Pulse	255	1020000	2921	NA
P055	58	Pulse	255	1050000	2590	NA
P055	58	Response	101	1058686	11276	1
P055	60	Pulse	255	1080000	10926	NA
P055	62	Response	101	1109406	10001	1
P055	63	Pulse	255	1110000	429	NA
P055	64	Pulse	255	1140000	20097	NA
P055	66	Response	100	1166895	16661	1
P055	67	Pulse	255	1170000	2934	NA
P055	69	Pulse	255	1200000	2437	NA
