CondFile,Instructions,LettersDisplayed,Correctness,Targets,ISI,Prompt_Looper.thisRepN,Prompt_Looper.thisTrialN,Prompt_Looper.thisN,Prompt_Looper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,InstrKey1.keys,InstrKey1.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,TextInstru.started,TextInstru.stopped,ContinueButton.keys,ContinueButton.rt,key_resp_7.keys,key_resp_7.rt,key_resp_5.keys,key_resp_5.rt,Scanner_control.keys,Scanner_control.rt,Scanner_control.started,Scanner_control.stopped,time_ScannerPromptBegin,time_ScannerPromptEnd,time_vol1,time_InitialRestBegin,time_InitialRestEnd,PreInstrWarning.started,PreInstrWarning.stopped,time_InstructionsBegin,time_InstructionsEnd,time_TransitionBegin,time_TaskStartTimer,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,Fixation.started,Fixation.stopped,time_trialBegin,time_trialEnd,key_resp.rt,time_TaskBlockEnd,FixationPoint.started,FixationPoint.stopped,time_RestBlockBegin,time_RestBlockEnd,PreInstrWarning2.started,PreInstrWarning2.stopped,EndExperimentText.started,EndExperimentText.stopped,participant,Task Version (1 or 2),Pre or post,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,1,6.806552372232545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
,,,,,,,,,,,,,,,,,,,,1,3.9025712671100337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
,,,,,,,,,,,,,,,,,,,,,,2,2.173699632036005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
,,,,,,,,,,,,,,,,,,,,1,1.4395640418842959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
,,,,,,,,,,,,,,,,,,,,,,,,1,14.383167722207872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.868690679428255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.515458299989405,None,1,8.349039254331728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.973980355571257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.061155183881056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(3)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,g,1,Two,1.2,,,,,0,11,11,11,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.2341027779039,725.7337878736507,1,1,725.2341027779039,725.142655204254,725.8337283761866,725.142655204254,714.7656036224726,716.8563321258662,1.2887595820284332,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(3)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,v,1,Two,1.1,,,,,0,11,11,11,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.3257400716502,727.8299669420485,1,1,727.3257400716502,727.2358087036737,727.9264312126252,727.2358087036737,716.8579226644943,718.9547872133662,1.4481247723742854,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(3)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,D,1,Two,1,,,,,0,11,11,11,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.4245749103575,729.9243750822243,1,1,729.4245749103575,729.3332937305604,730.024409511756,729.3332937305604,718.9562511682561,721.0458755629043,1.1122502264952345,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(3)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,b,1,Two,1.5,,,,,0,11,11,11,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.5160109763965,732.0156009010752,1,1,731.5160109763965,731.4244333978277,732.1155062587422,731.4244333978277,721.0473252110351,723.137170738446,0.7917209260958771,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(3)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,V,1,Two,1.7,,,,,0,11,11,11,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.6073416078252,734.1067645166186,1,1,733.6073416078252,733.5161898109109,734.2067314555607,733.5161898109109,723.1389572174994,725.2281713813172,0.7734623886135523,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(3)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,v,2,Two,1.1,,,,,0,11,11,11,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.6981220509806,736.1978988966075,2,1,735.6981220509806,735.6067674712758,736.2979000473679,735.6067674712758,725.22962631673,727.3194146170936,0.526665781308111,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(3)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,P,1,Two,1.3,,,,,0,11,11,11,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.789276025007,738.2890289223615,1,1,737.789276025007,737.6979202012408,738.3890459349677,737.6979202012408,727.3208931897643,729.4105203835607,0.7524625512742205,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(3)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.4106149325889,739.7887037545588,758.7924144929966,729.4106251961348,749.3970126238528,758.7757856822282,None,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/twoback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,p,1,Two,1.4,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.4059845182201,758.4194907228448,758.4197868105985,761.4187977779766,771.9314143197626,772.4308132802798,1,1,771.9314143197626,None,772.5307668455098,None,761.457891625043,763.5192881577677,0.3897755797916034,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/twoback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,T,1,Two,1.2,,,,,0,12,12,12,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.98885409996,774.4886175718748,1,1,773.98885409996,None,774.5885963294422,None,763.5207387389491,765.6101301821982,0.6243069385018316,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/twoback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,g,1,Two,1.7,,,,,0,12,12,12,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.0799791494501,776.5798779135621,1,1,776.0799791494501,775.988711032347,776.6799540193133,775.988711032347,765.6115950701424,767.7012256851158,0.950102993130713,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/twoback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,B,1,Two,1,,,,,0,12,12,12,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.1715122526512,778.6709553775218,1,1,778.1715122526512,778.0799262766377,778.7709695909798,778.0799262766377,767.702836128803,769.7924627005632,0.9805527572716528,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/twoback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,v,1,Two,1.8,,,,,0,12,12,12,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.2626718249776,780.7621298786435,1,1,780.2626718249776,780.1710236456529,780.8621164116266,780.1710236456529,769.7939565130473,771.8835759314279,1.165377140223427,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/twoback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,T,1,Two,1.4,,,,,0,12,12,12,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.3537387143733,782.8532735891276,1,1,782.3537387143733,782.2620479257821,782.9532756729386,782.2620479257821,771.885016871096,773.9747541647448,1.196269791929808,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/twoback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,V,2,Two,1.7,,,,,0,12,12,12,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.4446662683586,784.9444406258517,2,1,784.4446662683586,784.3544316592452,785.0444153402059,784.3544316592452,773.9772839733487,776.0659722081837,0.8422499185908237,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/twoback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,t,2,Two,1.2,,,,,0,12,12,12,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.5362426028587,787.0356008202107,2,1,786.5362426028587,786.4450429093959,787.1355699362684,786.4450429093959,776.0679617810456,778.1573075048618,0.7987455458533077,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/twoback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,P,1,Two,1,,,,,0,12,12,12,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.6272603516409,789.1267818526794,1,1,788.6272603516409,788.5362954756711,789.2267705627819,788.5362954756711,778.1592386066113,780.2484154484409,0.8726489870350633,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/twoback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,b,1,Two,1.4,,,,,0,12,12,12,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.7184009519588,791.2179656843,1,1,790.7184009519588,790.627256308424,791.3179547054169,790.627256308424,780.2500918276382,782.3394776725909,1.2195217000917182,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/twoback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.3395675563734,792.717553431863,811.7213117558349,782.3395771978867,802.3258511045606,811.7046250959866,None,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/zeroback(4)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,P,1,Two,1.1,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.332304075906,811.3406514490416,811.3409204783566,814.3393930760903,824.8269584789778,825.3263739233771,1,1,824.8269584789778,None,825.4263343309685,None,814.3603652329548,816.4481900858518,0.5094802509192959,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/zeroback(4)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,X,2,Two,1.1,,,,,0,13,13,13,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.9179317523922,827.4175194999589,2,1,826.9179317523922,None,827.5175399337459,None,816.4496481314309,818.5391095534033,0.6244574705087871,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/zeroback(4)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,v,1,Two,1.7,,,,,0,13,13,13,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.0091507288817,829.5086535689297,1,1,829.0091507288817,828.9177271035041,829.6087688627631,828.9177271035041,818.5406080311332,820.6301801749978,0.5911606608860893,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/zeroback(4)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,g,1,Two,1.2,,,,,0,13,13,13,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.1000969438574,831.5999036470712,1,1,831.1000969438574,831.0087768869926,831.6998537911204,831.0087768869926,820.6316631018999,822.7213780023594,0.54419778412921,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/zeroback(4)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,g,1,Two,1.7,,,,,0,13,13,13,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.1911159367046,833.6910215431817,1,1,833.1911159367046,833.0997834391783,833.7910348235891,833.0997834391783,822.7216585392889,824.8124274748297,0.3692232952635095,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/zeroback(4)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,V,1,Two,1.4,,,,,0,13,13,13,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.2823495309713,835.7821584113008,1,1,835.2823495309713,835.1908767649802,835.8821567629129,835.1908767649802,824.8138649933171,826.904154030326,0.5038492963103636,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/zeroback(4)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,d,1,Two,1.8,,,,,0,13,13,13,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.3738020808851,837.8732965234885,1,1,837.3738020808851,837.2830701563144,837.9733210004888,837.2830701563144,826.9057305732094,828.994815665159,0.45537612319822074,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/zeroback(4)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,D,1,Two,1.3,,,,,0,13,13,13,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.4649479684849,839.9644931067851,1,1,839.4649479684849,839.3733840746463,840.064519760901,839.3733840746463,828.9963073005238,831.0859351163526,0.3931709474454692,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/zeroback(4)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,P,1,Two,1.2,,,,,0,13,13,13,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.5557616904116,842.0556352621861,1,1,841.5557616904116,841.4647806415815,842.1556311256645,841.4647806415815,831.0876932928986,833.1771105505213,0.4274036058668571,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/zeroback(4)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,X,2,Two,1,,,,,0,13,13,13,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.6472167284592,844.146842420043,2,1,843.6472167284592,843.5556341736265,844.2467648836173,843.5556341736265,833.1785903672608,835.2682806974117,0.45489249246384134,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/zeroback(4)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.2683724472954,845.6464917488847,864.6502463406578,835.2683823998232,855.2547493004495,864.6335102291778,None,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,b,1,Three,1.1,,,,,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.2635840365183,864.269770777697,864.2700143036527,867.268355963417,877.7807526165052,878.2802215557458,1,1,877.7807526165052,None,878.3801996912844,None,867.3062346688312,869.3770372750223,0.3547572935713106,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,D,1,Three,1.1,,,,,0,14,14,14,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.8465369706901,880.3463595357498,1,1,879.8465369706901,None,880.4463784144536,None,869.3785127375304,871.4678820986046,0.6940256520247203,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,g,1,Three,1,,,,,0,14,14,14,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.9378464529946,882.4375278165426,1,1,881.9378464529946,881.8463572031251,882.5375075071606,881.8463572031251,871.4693818203996,873.5590236319731,0.7716432528250152,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,T,1,Three,1.6,,,,,0,14,14,14,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.028759389199,884.5287225337379,1,1,884.028759389199,883.9376349617414,884.6287255505995,883.9376349617414,873.5605242868187,875.6506167613661,0.6256539511705341,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,V,1,Three,1.5,,,,,0,14,14,14,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.1200903316458,886.6198469611954,1,1,886.1200903316458,886.0293145537398,886.7198319390955,886.0293145537398,875.6520800942271,877.7414012477384,0.48033862237934954,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,V,2,Three,1.3,,,,,0,14,14,14,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.2111976531924,888.711013375887,2,1,888.2111976531924,888.1196079449801,888.8110179478317,888.1196079449801,877.7416864499137,879.8325284743441,0.42921372217460885,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,v,2,Three,1.7,,,,,0,14,14,14,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.3025404142682,890.8022006286883,2,1,890.3025404142682,890.2109814966934,890.9025973924981,890.2109814966934,879.8339914961871,881.9236501026535,0.7647781845516874,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,p,1,Three,1.9,,,,,0,14,14,14,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.39383807794,892.8934364000706,1,1,892.39383807794,892.3024579948833,892.9933597966956,892.3024579948833,881.9253588275678,884.0148196275113,0.6225301009581017,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,g,1,Three,1.2,,,,,0,14,14,14,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.4849954731544,894.984510753864,1,1,894.4849954731544,894.3932076473975,895.0845927689261,894.3932076473975,884.0162590120963,886.1061029844241,0.7412783961990499,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,G,2,Three,1.8,,,,,0,14,14,14,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.5763833316269,897.0756631728109,2,1,896.5763833316269,896.4846343829413,897.175620470236,898.5753324067118,886.1075980409696,888.2054926766505,0.6469337034031923,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/oneback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.2055856705992,898.5836704493522,917.5874632961604,888.205595623127,908.1919143161867,917.5707309168793,None,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/threeback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 3 letters ago (3-back).   ,v,1,Three,1.5,,,,,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.2003108299396,917.2102148409031,917.210490401565,920.2137333711144,930.7512250164291,931.2506970658396,1,1,930.7512250164291,None,931.3507607309257,None,920.2816643615188,922.3142050899114,0.36155331616464537,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/threeback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 3 letters ago (3-back).   ,B,1,Three,1.2,,,,,0,15,15,15,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.7837819176821,933.2835780463356,1,1,932.7837819176821,None,933.3835639572862,None,922.3156360770517,924.4050334296153,0.6390503669535974,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/threeback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 3 letters ago (3-back).   ,b,1,Three,1.7,,,,,0,15,15,15,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.8751203245265,935.3748265693976,1,1,934.8751203245265,934.7834603265728,935.4747129550524,934.7834603265728,924.4064827667316,926.4962548942349,0.7475254745877464,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/threeback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 3 letters ago (3-back).   ,V,2,Three,1.1,,,,,0,15,15,15,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.9667280717003,937.4660617187437,2,1,936.9667280717003,936.8748652909562,937.5659232230755,938.9655642477774,926.4977477736684,928.5957543753029,0.7088518108794233,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/threeback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 3 letters ago (3-back).   ,P,1,Three,1.1,,,,,0,15,15,15,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.0657134424146,939.5654066245879,1,1,939.0657134424146,938.9742605814827,939.6654021770519,None,928.5972186412146,930.6868862671581,0.7769258688931586,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
Conditions/Version_1/threeback(4)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 3 letters ago (3-back).   ,G,1,Three,1,,,,,0,15,15,15,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.1571296033944,941.6565431816925,1,1,941.1571296033944,941.0654126894115,941.7566146221943,941.0654126894115,930.688353332218,932.7780162929157,1.2244015497344662,,,,,,,,,,P005,1,NA,2023_May_18_1418,N-Back for Neuroimaging,2021.1.4,120.1096401128385,
